timestamp,datetime,open,high,low,close,volume,source
1787066100000,2026-08-18T15:15:00.000Z,76.863,76.979,76.809,76.976,7513.94718,bitstamp
1787067000000,2026-08-18T15:30:00.000Z,76.978,77.062,76.941,77.017,3364.57317,bitstamp
1787067900000,2026-08-18T15:45:00.000Z,77.017,77.197,76.987,77.137,3105.53682,bitstamp
1787068800000,2026-08-18T16:00:00.000Z,77.16,77.25,76.991,77.015,7004.65299,bitstamp
1787069700000,2026-08-18T16:15:00.000Z,77.01,77.01,76.8,76.851,1494.54826,bitstamp
1787070600000,2026-08-18T16:30:00.000Z,76.835,77.06,76.796,76.962,1094.33098,bitstamp
1787071500000,2026-08-18T16:45:00.000Z,76.961,77.106,76.924,77.021,1560.47076,bitstamp
1787072400000,2026-08-18T17:00:00.000Z,77.032,77.032,76.879,76.928,1976.53195,bitstamp
1787073300000,2026-08-18T17:15:00.000Z,76.91,76.953,76.844,76.894,2193.45846,bitstamp
1787074200000,2026-08-18T17:30:00.000Z,76.9,76.978,76.842,76.941,3006.50571,bitstamp
1787075100000,2026-08-18T17:45:00.000Z,76.951,76.977,76.851,76.854,1102.46668,bitstamp
1787076000000,2026-08-18T18:00:00.000Z,76.85,77.039,76.832,77.039,1133.90552,bitstamp
1787076900000,2026-08-18T18:15:00.000Z,77.048,77.238,77.048,77.211,6054.71213,bitstamp
1787077800000,2026-08-18T18:30:00.000Z,77.214,77.25,77.079,77.111,1781.94005,bitstamp
1787078700000,2026-08-18T18:45:00.000Z,77.077,77.234,77.077,77.212,1014.50188,bitstamp
1787079600000,2026-08-18T19:00:00.000Z,77.211,77.227,77.119,77.168,2386.67466,bitstamp
1787080500000,2026-08-18T19:15:00.000Z,77.167,77.347,77.136,77.293,5861.18185,bitstamp
1787081400000,2026-08-18T19:30:00.000Z,77.282,77.31,77.131,77.133,1972.28838,bitstamp
1787082300000,2026-08-18T19:45:00.000Z,77.131,77.16,77.031,77.125,881.36928,bitstamp
1787083200000,2026-08-18T20:00:00.000Z,77.125,77.169,77,77.145,1490.7101,bitstamp
1787084100000,2026-08-18T20:15:00.000Z,77.146,77.146,76.88,76.942,2193.96043,bitstamp
1787085000000,2026-08-18T20:30:00.000Z,76.942,77.078,76.859,76.859,1876.67028,bitstamp
1787085900000,2026-08-18T20:45:00.000Z,76.852,76.898,76.694,76.831,2559.13858,bitstamp
1787086800000,2026-08-18T21:00:00.000Z,76.855,77.05,76.851,76.939,1213.45869,bitstamp
1787087700000,2026-08-18T21:15:00.000Z,76.947,76.983,76.884,76.904,739.50606,bitstamp
1787088600000,2026-08-18T21:30:00.000Z,76.895,76.963,76.874,76.918,1207.9439,bitstamp
1787089500000,2026-08-18T21:45:00.000Z,76.892,76.95,76.865,76.944,196.56974,bitstamp
1787090400000,2026-08-18T22:00:00.000Z,76.927,77.109,76.899,77.031,757.77332,bitstamp
1787091300000,2026-08-18T22:15:00.000Z,77.029,77.064,76.943,77.01,1080.23661,bitstamp
1787092200000,2026-08-18T22:30:00.000Z,77.01,77.156,76.986,76.987,2696.37038,bitstamp
1787093100000,2026-08-18T22:45:00.000Z,76.987,76.987,76.838,76.909,799.68263,bitstamp
1787094000000,2026-08-18T23:00:00.000Z,76.909,77.103,76.9,77.042,1462.71259,bitstamp
1787094900000,2026-08-18T23:15:00.000Z,77.045,77.116,77.013,77.083,725.32986,bitstamp
1787095800000,2026-08-18T23:30:00.000Z,77.063,77.189,77.063,77.107,713.06665,bitstamp
1787096700000,2026-08-18T23:45:00.000Z,77.115,77.143,76.989,77.006,623.44249,bitstamp
1787097600000,2026-08-19T00:00:00.000Z,77.016,77.044,76.843,76.843,5648.07476,bitstamp
1787098500000,2026-08-19T00:15:00.000Z,76.838,76.982,76.763,76.902,794.23302,bitstamp
1787099400000,2026-08-19T00:30:00.000Z,76.901,76.994,76.892,76.926,652.16077,bitstamp
1787100300000,2026-08-19T00:45:00.000Z,76.91,77.021,76.852,76.858,891.15277,bitstamp
1787101200000,2026-08-19T01:00:00.000Z,76.853,77.013,76.792,76.928,1703.26357,bitstamp
1787102100000,2026-08-19T01:15:00.000Z,76.922,76.922,76.677,76.786,9427.20626,bitstamp
1787103000000,2026-08-19T01:30:00.000Z,76.787,76.787,76.667,76.681,213.9515,bitstamp
1787103900000,2026-08-19T01:45:00.000Z,76.683,76.789,76.668,76.741,262.18015,bitstamp
1787104800000,2026-08-19T02:00:00.000Z,76.749,76.783,76.666,76.743,461.56352,bitstamp
1787105700000,2026-08-19T02:15:00.000Z,76.744,76.837,76.651,76.829,773.81341,bitstamp
1787106600000,2026-08-19T02:30:00.000Z,76.828,76.864,76.759,76.764,316.83055,bitstamp
1787107500000,2026-08-19T02:45:00.000Z,76.739,76.809,76.687,76.757,453.23098,bitstamp
1787108400000,2026-08-19T03:00:00.000Z,76.754,76.848,76.655,76.848,318.52686,bitstamp
1787109300000,2026-08-19T03:15:00.000Z,76.857,77.035,76.857,76.952,609.25132,bitstamp
1787110200000,2026-08-19T03:30:00.000Z,76.949,77.02,76.895,76.977,5408.14344,bitstamp
1787111100000,2026-08-19T03:45:00.000Z,76.965,77.017,76.909,76.92,1977.58967,bitstamp
1787112000000,2026-08-19T04:00:00.000Z,76.929,76.964,76.897,76.934,154.31157,bitstamp
1787112900000,2026-08-19T04:15:00.000Z,76.934,77.074,76.934,76.995,594.77473,bitstamp
1787113800000,2026-08-19T04:30:00.000Z,76.987,77.02,76.858,76.868,4646.60074,bitstamp
1787114700000,2026-08-19T04:45:00.000Z,76.879,76.897,76.74,76.792,1819.8993,bitstamp
1787115600000,2026-08-19T05:00:00.000Z,76.796,76.999,76.796,76.954,1503.64164,bitstamp
1787116500000,2026-08-19T05:15:00.000Z,76.943,76.943,76.79,76.886,2513.24139,bitstamp
1787117400000,2026-08-19T05:30:00.000Z,76.885,76.911,76.819,76.819,563.5476,bitstamp
1787118300000,2026-08-19T05:45:00.000Z,76.83,76.83,76.724,76.737,478.41167,bitstamp
1787119200000,2026-08-19T06:00:00.000Z,76.76,76.771,76.59,76.598,874.68837,bitstamp
1787120100000,2026-08-19T06:15:00.000Z,76.6,76.891,76.6,76.802,359.86977,bitstamp
1787121000000,2026-08-19T06:30:00.000Z,76.798,76.882,76.696,76.864,554.4239,bitstamp
1787121900000,2026-08-19T06:45:00.000Z,76.884,77.064,76.884,77.022,847.46668,bitstamp
1787122800000,2026-08-19T07:00:00.000Z,76.994,77.009,76.885,77.009,575.84185,bitstamp
1787123700000,2026-08-19T07:15:00.000Z,77.016,77.016,76.891,76.927,508.16513,bitstamp
1787124600000,2026-08-19T07:30:00.000Z,76.928,76.996,76.909,76.91,182.45957,bitstamp
1787125500000,2026-08-19T07:45:00.000Z,76.91,76.996,76.9,76.9,152.95629,bitstamp
1787126400000,2026-08-19T08:00:00.000Z,76.877,77.042,76.851,76.985,1260.54114,bitstamp
1787127300000,2026-08-19T08:15:00.000Z,76.985,77.139,76.968,77.139,591.56108,bitstamp
1787128200000,2026-08-19T08:30:00.000Z,77.107,77.543,77.097,77.41,9747.10664,bitstamp
1787129100000,2026-08-19T08:45:00.000Z,77.399,77.453,77.311,77.311,1236.07588,bitstamp
1787130000000,2026-08-19T09:00:00.000Z,77.305,77.414,77.287,77.32,918.03481,bitstamp
1787130900000,2026-08-19T09:15:00.000Z,77.312,77.358,77.24,77.246,1032.15196,bitstamp
1787131800000,2026-08-19T09:30:00.000Z,77.249,77.279,77.162,77.2,1985.84735,bitstamp
1787132700000,2026-08-19T09:45:00.000Z,77.194,77.26,77.162,77.259,709.05774,bitstamp
1787133600000,2026-08-19T10:00:00.000Z,77.245,77.245,77.164,77.208,273.51083,bitstamp
1787134500000,2026-08-19T10:15:00.000Z,77.185,77.254,77.163,77.196,554.17676,bitstamp
1787135400000,2026-08-19T10:30:00.000Z,77.194,77.317,77.17,77.304,588.86748,bitstamp
1787136300000,2026-08-19T10:45:00.000Z,77.294,77.32,77.213,77.32,391.67598,bitstamp
1787137200000,2026-08-19T11:00:00.000Z,77.311,77.521,77.311,77.493,3163.79754,bitstamp
1787138100000,2026-08-19T11:15:00.000Z,77.494,77.541,77.431,77.521,1889.482,bitstamp
1787139000000,2026-08-19T11:30:00.000Z,77.523,77.526,77.396,77.396,1533.11919,bitstamp
1787139900000,2026-08-19T11:45:00.000Z,77.398,77.49,77.398,77.466,1130.12666,bitstamp
1787140800000,2026-08-19T12:00:00.000Z,77.466,77.48,77.367,77.398,898.09533,bitstamp
1787141700000,2026-08-19T12:15:00.000Z,77.389,77.47,77.37,77.45,1940.01999,bitstamp
1787142600000,2026-08-19T12:30:00.000Z,77.452,78.018,77.447,78.011,4376.7836,bitstamp
1787143500000,2026-08-19T12:45:00.000Z,78.004,78.666,77.955,78.343,7495.03248,bitstamp
1787144400000,2026-08-19T13:00:00.000Z,78.333,78.333,78.11,78.24,5496.84362,bitstamp
1787145300000,2026-08-19T13:15:00.000Z,78.236,78.497,78.236,78.468,6834.25945,bitstamp
1787146200000,2026-08-19T13:30:00.000Z,78.464,78.629,78.279,78.461,10596.75615,bitstamp
1787147100000,2026-08-19T13:45:00.000Z,78.437,78.526,78.297,78.334,4257.62831,bitstamp
1787148000000,2026-08-19T14:00:00.000Z,78.352,78.625,78.308,78.563,4562.18951,bitstamp
1787148900000,2026-08-19T14:15:00.000Z,78.558,78.711,78.454,78.504,3211.99819,bitstamp
1787149800000,2026-08-19T14:30:00.000Z,78.487,79.01,78.409,78.969,4238.10594,bitstamp
1787150700000,2026-08-19T14:45:00.000Z,78.969,80.936,78.938,80.804,17188.8671,bitstamp
1787151600000,2026-08-19T15:00:00.000Z,80.818,82.073,80.629,81.343,28540.09315,bitstamp
1787152500000,2026-08-19T15:15:00.000Z,81.327,82.855,80.835,81.919,24369.21893,bitstamp
1787153400000,2026-08-19T15:30:00.000Z,82.05,82.528,81.527,82.237,26335.60971,bitstamp
1787154300000,2026-08-19T15:45:00.000Z,82.246,82.302,81.552,81.805,21038.96575,bitstamp
1787155200000,2026-08-19T16:00:00.000Z,81.805,82.288,81.649,81.87,8963.32266,bitstamp
1787156100000,2026-08-19T16:15:00.000Z,81.871,82.111,81.765,82.057,5439.90666,bitstamp
1787157000000,2026-08-19T16:30:00.000Z,82.002,82.025,81.782,81.85,4882.48588,bitstamp
1787157900000,2026-08-19T16:45:00.000Z,81.839,81.93,81.525,81.567,4851.80209,bitstamp
1787158800000,2026-08-19T17:00:00.000Z,81.553,81.611,81.309,81.32,3365.66886,bitstamp
1787159700000,2026-08-19T17:15:00.000Z,81.328,81.36,81.014,81.195,2855.99982,bitstamp
1787160600000,2026-08-19T17:30:00.000Z,81.208,81.391,80.957,81.383,5649.716,bitstamp
1787161500000,2026-08-19T17:45:00.000Z,81.394,81.673,81.394,81.621,6719.82886,bitstamp
1787162400000,2026-08-19T18:00:00.000Z,81.623,81.673,81.231,81.49,4024.17371,bitstamp
1787163300000,2026-08-19T18:15:00.000Z,81.46,81.975,81.442,81.95,3728.44685,bitstamp
1787164200000,2026-08-19T18:30:00.000Z,81.92,82.175,81.885,82.12,4719.81405,bitstamp
1787165100000,2026-08-19T18:45:00.000Z,82.12,82.276,82.043,82.258,3265.47469,bitstamp
1787166000000,2026-08-19T19:00:00.000Z,82.216,82.366,81.988,82.05,6836.41873,bitstamp
1787166900000,2026-08-19T19:15:00.000Z,82.042,82.474,82.042,82.166,8741.192,bitstamp
1787167800000,2026-08-19T19:30:00.000Z,82.173,82.3,82.081,82.27,3044.37221,bitstamp
1787168700000,2026-08-19T19:45:00.000Z,82.277,82.418,82.198,82.31,3584.19746,bitstamp
1787169600000,2026-08-19T20:00:00.000Z,82.362,82.483,82.261,82.388,2985.83185,bitstamp
1787170500000,2026-08-19T20:15:00.000Z,82.389,82.536,82.297,82.483,3856.75714,bitstamp
1787171400000,2026-08-19T20:30:00.000Z,82.506,82.651,82.448,82.623,4058.16606,bitstamp
1787172300000,2026-08-19T20:45:00.000Z,82.6,84.3,82.561,83.711,15989.23976,bitstamp
1787173200000,2026-08-19T21:00:00.000Z,83.718,87.217,83.714,86.075,39851.58379,bitstamp
1787174100000,2026-08-19T21:15:00.000Z,86.11,87.165,85.921,86.982,33650.49061,bitstamp
1787175000000,2026-08-19T21:30:00.000Z,86.981,87.162,86.194,86.537,19014.01259,bitstamp
1787175900000,2026-08-19T21:45:00.000Z,86.603,87.138,86.405,86.597,16467.72572,bitstamp
1787176800000,2026-08-19T22:00:00.000Z,86.614,86.819,85.562,85.755,17981.04933,bitstamp
1787177700000,2026-08-19T22:15:00.000Z,85.718,86.016,85.283,85.329,10795.43515,bitstamp
1787178600000,2026-08-19T22:30:00.000Z,85.318,85.934,84.921,85.65,18632.50349,bitstamp
1787179500000,2026-08-19T22:45:00.000Z,85.629,85.629,85.064,85.44,6052.40116,bitstamp
1787180400000,2026-08-19T23:00:00.000Z,85.436,85.536,85.276,85.331,3132.26423,bitstamp
1787181300000,2026-08-19T23:15:00.000Z,85.309,85.497,85.242,85.457,3091.27274,bitstamp
1787182200000,2026-08-19T23:30:00.000Z,85.393,85.686,85.097,85.567,5103.01056,bitstamp
1787183100000,2026-08-19T23:45:00.000Z,85.551,85.551,84.997,85.331,3002.82803,bitstamp
1787184000000,2026-08-20T00:00:00.000Z,85.336,85.59,85.264,85.429,4181.28755,bitstamp
1787184900000,2026-08-20T00:15:00.000Z,85.446,85.71,85.383,85.585,3884.8482,bitstamp
1787185800000,2026-08-20T00:30:00.000Z,85.596,85.655,85.345,85.474,2928.54335,bitstamp
1787186700000,2026-08-20T00:45:00.000Z,85.447,85.625,84.858,84.913,4792.51302,bitstamp
1787187600000,2026-08-20T01:00:00.000Z,84.929,85.082,84.614,84.785,4318.93702,bitstamp
1787188500000,2026-08-20T01:15:00.000Z,84.769,84.919,84.626,84.705,5310.56094,bitstamp
1787189400000,2026-08-20T01:30:00.000Z,84.702,84.989,84.648,84.989,3150.86686,bitstamp
1787190300000,2026-08-20T01:45:00.000Z,85.02,85.344,85.02,85.299,2570.30941,bitstamp
1787191200000,2026-08-20T02:00:00.000Z,85.311,85.388,85.114,85.251,1471.09628,bitstamp
1787192100000,2026-08-20T02:15:00.000Z,85.24,85.258,85.009,85.019,1712.07533,bitstamp
1787193000000,2026-08-20T02:30:00.000Z,85.019,85.065,84.813,84.814,2256.53477,bitstamp
1787193900000,2026-08-20T02:45:00.000Z,84.791,84.817,84.64,84.713,2149.13309,bitstamp
1787194800000,2026-08-20T03:00:00.000Z,84.712,84.714,83.917,84.18,12395.05669,bitstamp
1787195700000,2026-08-20T03:15:00.000Z,84.177,84.551,84.177,84.215,2202.48157,bitstamp
1787196600000,2026-08-20T03:30:00.000Z,84.215,84.491,84.215,84.461,2490.06487,bitstamp
1787197500000,2026-08-20T03:45:00.000Z,84.46,84.611,84.438,84.438,533.61784,bitstamp
1787198400000,2026-08-20T04:00:00.000Z,84.411,84.651,84.401,84.562,1764.59808,bitstamp
1787199300000,2026-08-20T04:15:00.000Z,84.563,84.638,84.448,84.475,2198.49306,bitstamp
1787200200000,2026-08-20T04:30:00.000Z,84.483,84.549,84.367,84.518,927.57846,bitstamp
1787201100000,2026-08-20T04:45:00.000Z,84.528,84.88,84.528,84.786,3867.37284,bitstamp
1787202000000,2026-08-20T05:00:00.000Z,84.776,84.907,84.747,84.807,2804.57884,bitstamp
1787202900000,2026-08-20T05:15:00.000Z,84.801,85.005,84.801,84.851,908.43771,bitstamp
1787203800000,2026-08-20T05:30:00.000Z,84.853,84.969,84.831,84.939,986.0883,bitstamp
1787204700000,2026-08-20T05:45:00.000Z,84.944,84.944,84.757,84.886,1067.39162,bitstamp
1787205600000,2026-08-20T06:00:00.000Z,84.903,84.906,84.654,84.764,1714.01514,bitstamp
1787206500000,2026-08-20T06:15:00.000Z,84.743,85.385,84.719,85.381,3633.13043,bitstamp
1787207400000,2026-08-20T06:30:00.000Z,85.356,85.752,85.231,85.719,4579.11338,bitstamp
1787208300000,2026-08-20T06:45:00.000Z,85.725,85.864,85.654,85.85,2347.36216,bitstamp
1787209200000,2026-08-20T07:00:00.000Z,85.827,85.948,85.751,85.862,3306.80618,bitstamp
1787210100000,2026-08-20T07:15:00.000Z,85.865,86.006,85.717,85.983,3098.26452,bitstamp
1787211000000,2026-08-20T07:30:00.000Z,85.943,86.066,85.73,85.824,1729.72027,bitstamp
1787211900000,2026-08-20T07:45:00.000Z,85.798,86.103,85.734,86.103,2093.73225,bitstamp
1787212800000,2026-08-20T08:00:00.000Z,86.104,87.435,86.018,87.364,8154.3309,bitstamp
1787213700000,2026-08-20T08:15:00.000Z,87.342,87.557,86.996,87.499,11939.9466,bitstamp
1787214600000,2026-08-20T08:30:00.000Z,87.489,87.822,87.314,87.822,7050.62583,bitstamp
1787215500000,2026-08-20T08:45:00.000Z,87.821,87.89,87.432,87.437,5872.26016,bitstamp
1787216400000,2026-08-20T09:00:00.000Z,87.467,87.565,87.213,87.565,6706.85366,bitstamp
1787217300000,2026-08-20T09:15:00.000Z,87.591,87.729,87.467,87.467,5345.68786,bitstamp
1787218200000,2026-08-20T09:30:00.000Z,87.458,87.632,87.282,87.497,5813.96058,bitstamp
1787219100000,2026-08-20T09:45:00.000Z,87.487,87.523,87.023,87.276,4754.93742,bitstamp
1787220000000,2026-08-20T10:00:00.000Z,87.276,87.489,87.158,87.489,4323.2134,bitstamp
1787220900000,2026-08-20T10:15:00.000Z,87.507,87.723,87.308,87.38,5291.8251,bitstamp
1787221800000,2026-08-20T10:30:00.000Z,87.362,87.384,87.03,87.052,8982.13206,bitstamp
1787222700000,2026-08-20T10:45:00.000Z,87.056,87.394,86.955,87.394,2763.89459,bitstamp
1787223600000,2026-08-20T11:00:00.000Z,87.371,87.38,87.035,87.108,3210.27124,bitstamp
1787224500000,2026-08-20T11:15:00.000Z,87.066,87.287,87.05,87.135,2236.50408,bitstamp
1787225400000,2026-08-20T11:30:00.000Z,87.107,88.03,87.1,87.67,14606.66155,bitstamp
1787226300000,2026-08-20T11:45:00.000Z,87.67,87.824,87.214,87.214,8104.44486,bitstamp
1787227200000,2026-08-20T12:00:00.000Z,87.15,87.349,86.547,86.789,6034.18436,bitstamp
1787228100000,2026-08-20T12:15:00.000Z,86.759,86.934,86.69,86.883,3763.18559,bitstamp
1787229000000,2026-08-20T12:30:00.000Z,86.878,87.006,86.635,86.673,3709.45546,bitstamp
1787229900000,2026-08-20T12:45:00.000Z,86.677,87.065,86.488,87,3582.49222,bitstamp
1787230800000,2026-08-20T13:00:00.000Z,87.011,87.296,86.965,87.221,6506.02048,bitstamp
1787231700000,2026-08-20T13:15:00.000Z,87.216,87.412,86.904,86.982,6262.26029,bitstamp
1787232600000,2026-08-20T13:30:00.000Z,86.93,86.937,86.197,86.676,9940.68042,bitstamp
1787233500000,2026-08-20T13:45:00.000Z,86.7,86.735,86.293,86.497,5504.59099,bitstamp
1787234400000,2026-08-20T14:00:00.000Z,86.491,86.816,86.377,86.512,6396.67144,bitstamp
1787235300000,2026-08-20T14:15:00.000Z,86.522,86.527,86.169,86.237,3841.34426,bitstamp
1787236200000,2026-08-20T14:30:00.000Z,86.236,86.532,86.236,86.309,2936.68842,bitstamp
1787237100000,2026-08-20T14:45:00.000Z,86.327,86.521,86.092,86.521,2358.0463,bitstamp
1787238000000,2026-08-20T15:00:00.000Z,86.552,87.261,86.501,86.982,8152.55894,bitstamp
1787238900000,2026-08-20T15:15:00.000Z,86.978,87.087,86.602,86.967,7275.82811,bitstamp
1787239800000,2026-08-20T15:30:00.000Z,86.989,87.259,86.682,86.801,3959.15493,bitstamp
1787240700000,2026-08-20T15:45:00.000Z,86.8,87.398,86.731,87.324,7995.61114,bitstamp
1787241600000,2026-08-20T16:00:00.000Z,87.327,87.352,87.036,87.104,10415.1579,bitstamp
1787242500000,2026-08-20T16:15:00.000Z,87.114,87.169,86.833,87.055,1881.2521,bitstamp
1787243400000,2026-08-20T16:30:00.000Z,87.069,87.66,86.9,87.471,4902.21649,bitstamp
1787244300000,2026-08-20T16:45:00.000Z,87.45,87.797,87.358,87.717,6938.84501,bitstamp
1787245200000,2026-08-20T17:00:00.000Z,87.706,87.838,87.318,87.379,7833.78458,bitstamp
1787246100000,2026-08-20T17:15:00.000Z,87.38,87.643,87.255,87.569,2159.04527,bitstamp
1787247000000,2026-08-20T17:30:00.000Z,87.571,87.743,87.455,87.51,2483.15393,bitstamp
1787247900000,2026-08-20T17:45:00.000Z,87.491,87.89,87.474,87.479,5037.54429,bitstamp
1787248800000,2026-08-20T18:00:00.000Z,87.469,87.601,86.901,86.997,8266.82439,bitstamp
1787249700000,2026-08-20T18:15:00.000Z,86.976,87.335,86.806,87.202,4879.00183,bitstamp
1787250600000,2026-08-20T18:30:00.000Z,87.181,87.229,86.654,86.802,6754.77727,bitstamp
1787251500000,2026-08-20T18:45:00.000Z,86.833,87.07,86.819,86.85,5380.56765,bitstamp
1787252400000,2026-08-20T19:00:00.000Z,86.843,87.373,86.843,87.177,7808.72306,bitstamp
1787253300000,2026-08-20T19:15:00.000Z,87.162,87.444,87.136,87.286,7497.8377,bitstamp
1787254200000,2026-08-20T19:30:00.000Z,87.28,87.499,87.123,87.408,11283.67693,bitstamp
1787255100000,2026-08-20T19:45:00.000Z,87.408,87.454,87.101,87.282,9173.14293,bitstamp
1787256000000,2026-08-20T20:00:00.000Z,87.292,87.43,87.235,87.353,2350.73337,bitstamp
1787256900000,2026-08-20T20:15:00.000Z,87.338,87.44,87.234,87.396,3487.34739,bitstamp
1787257800000,2026-08-20T20:30:00.000Z,87.397,87.621,87.397,87.483,5397.27951,bitstamp
1787258700000,2026-08-20T20:45:00.000Z,87.484,87.555,87.399,87.548,1979.2513,bitstamp
1787259600000,2026-08-20T21:00:00.000Z,87.556,87.847,87.548,87.712,2167.62803,bitstamp
1787260500000,2026-08-20T21:15:00.000Z,87.677,87.761,87.408,87.421,2695.3096,bitstamp
1787261400000,2026-08-20T21:30:00.000Z,87.436,87.693,87.433,87.505,1178.48825,bitstamp
1787262300000,2026-08-20T21:45:00.000Z,87.509,87.562,87.435,87.468,2263.26715,bitstamp
1787263200000,2026-08-20T22:00:00.000Z,87.443,87.46,87.227,87.374,4624.90768,bitstamp
1787264100000,2026-08-20T22:15:00.000Z,87.37,87.561,87.251,87.427,7073.54801,bitstamp
1787265000000,2026-08-20T22:30:00.000Z,87.427,87.451,87.23,87.233,6247.0904,bitstamp
1787265900000,2026-08-20T22:45:00.000Z,87.233,87.406,87.19,87.206,1973.64678,bitstamp
1787266800000,2026-08-20T23:00:00.000Z,87.217,87.43,87.201,87.41,2491.01588,bitstamp
1787267700000,2026-08-20T23:15:00.000Z,87.41,87.9,87.349,87.817,6799.90992,bitstamp
1787268600000,2026-08-20T23:30:00.000Z,87.828,87.967,87.54,87.611,1806.40443,bitstamp
1787269500000,2026-08-20T23:45:00.000Z,87.588,87.691,87.54,87.622,3611.93384,bitstamp
1787270400000,2026-08-21T00:00:00.000Z,87.622,87.938,87.544,87.938,3792.53593,bitstamp
1787271300000,2026-08-21T00:15:00.000Z,87.917,88.768,87.764,88.361,12090.41877,bitstamp
1787272200000,2026-08-21T00:30:00.000Z,88.345,88.631,87.773,87.922,4990.7189,bitstamp
1787273100000,2026-08-21T00:45:00.000Z,87.913,88.407,87.791,88.222,11210.51357,bitstamp
1787274000000,2026-08-21T01:00:00.000Z,88.194,88.4,88.1,88.319,6214.50019,bitstamp
1787274900000,2026-08-21T01:15:00.000Z,88.344,89.02,88.19,88.357,21334.42359,bitstamp
1787275800000,2026-08-21T01:30:00.000Z,88.357,88.688,88.245,88.443,7043.02192,bitstamp
1787276700000,2026-08-21T01:45:00.000Z,88.446,89.454,88.405,88.974,15672.60093,bitstamp
1787277600000,2026-08-21T02:00:00.000Z,88.971,89.741,88.491,89.166,10366.87913,bitstamp
1787278500000,2026-08-21T02:15:00.000Z,89.163,89.388,88.851,89.388,10304.21395,bitstamp
1787279400000,2026-08-21T02:30:00.000Z,89.377,90.167,88.913,89.639,14765.76673,bitstamp
1787280300000,2026-08-21T02:45:00.000Z,89.653,89.669,89.118,89.223,10268.46104,bitstamp
1787281200000,2026-08-21T03:00:00.000Z,89.229,89.333,88.724,89.094,7312.32355,bitstamp
1787282100000,2026-08-21T03:15:00.000Z,89.097,89.353,88.908,89.327,5848.75619,bitstamp
1787283000000,2026-08-21T03:30:00.000Z,89.322,89.414,89.083,89.145,5446.77156,bitstamp
1787283900000,2026-08-21T03:45:00.000Z,89.146,89.489,89.071,89.071,5451.6102,bitstamp
1787284800000,2026-08-21T04:00:00.000Z,89.067,89.423,89.011,89.025,3067.29592,bitstamp
1787285700000,2026-08-21T04:15:00.000Z,89.033,89.329,88.804,88.905,6884.77122,bitstamp
1787286600000,2026-08-21T04:30:00.000Z,88.896,89.176,88.829,89.101,3496.55678,bitstamp
1787287500000,2026-08-21T04:45:00.000Z,89.066,89.447,89.066,89.407,3865.50065,bitstamp
1787288400000,2026-08-21T05:00:00.000Z,89.385,89.613,89.145,89.613,2250.33174,bitstamp
1787289300000,2026-08-21T05:15:00.000Z,89.578,89.949,89.403,89.608,3697.96056,bitstamp
1787290200000,2026-08-21T05:30:00.000Z,89.592,90.109,89.521,90.097,5300.67235,bitstamp
1787291100000,2026-08-21T05:45:00.000Z,90.104,90.662,90.104,90.388,5560.87716,bitstamp
1787292000000,2026-08-21T06:00:00.000Z,90.4,91.283,90.286,90.697,10011.86801,bitstamp
1787292900000,2026-08-21T06:15:00.000Z,90.711,90.82,89.992,90.039,6100.18322,bitstamp
1787293800000,2026-08-21T06:30:00.000Z,90.03,90.409,90.005,90.006,5263.94921,bitstamp
1787294700000,2026-08-21T06:45:00.000Z,90,90.403,89.725,90.198,5642.03908,bitstamp
1787295600000,2026-08-21T07:00:00.000Z,90.16,90.748,90.16,90.748,4427.72278,bitstamp
1787296500000,2026-08-21T07:15:00.000Z,90.774,91.128,90.148,90.252,18549.75062,bitstamp
1787297400000,2026-08-21T07:30:00.000Z,90.251,90.708,89.924,90.552,14636.31754,bitstamp
1787298300000,2026-08-21T07:45:00.000Z,90.541,90.682,90.271,90.363,10781.04261,bitstamp
1787299200000,2026-08-21T08:00:00.000Z,90.372,90.967,90.325,90.705,9085.64911,bitstamp
1787300100000,2026-08-21T08:15:00.000Z,90.691,91.486,90.691,91.307,13383.67283,bitstamp
1787301000000,2026-08-21T08:30:00.000Z,91.34,92.154,91.233,92.107,12597.294,bitstamp
1787301900000,2026-08-21T08:45:00.000Z,92.115,93.367,92.102,93.199,16681.02524,bitstamp
1787302800000,2026-08-21T09:00:00.000Z,93.25,93.283,90.314,91.383,31709.99168,bitstamp
1787303700000,2026-08-21T09:15:00.000Z,91.341,91.526,90.835,91.157,14576.84615,bitstamp
1787304600000,2026-08-21T09:30:00.000Z,91.174,91.944,91,91.858,9918.20469,bitstamp
1787305500000,2026-08-21T09:45:00.000Z,91.842,92.141,91.271,91.676,14606.24744,bitstamp
1787306400000,2026-08-21T10:00:00.000Z,91.644,91.688,91.12,91.262,7945.89182,bitstamp
1787307300000,2026-08-21T10:15:00.000Z,91.25,91.655,90.838,91.236,8129.75374,bitstamp
1787308200000,2026-08-21T10:30:00.000Z,91.272,91.365,90.853,91.35,5933.10734,bitstamp
1787309100000,2026-08-21T10:45:00.000Z,91.355,91.649,91.355,91.469,2757.76274,bitstamp
1787310000000,2026-08-21T11:00:00.000Z,91.47,91.577,90.487,91.055,10509.92108,bitstamp
1787310900000,2026-08-21T11:15:00.000Z,91.102,91.102,90.669,90.957,20909.37365,bitstamp
1787311800000,2026-08-21T11:30:00.000Z,90.967,90.986,89.893,90.439,13211.5848,bitstamp
1787312700000,2026-08-21T11:45:00.000Z,90.469,90.578,90.071,90.26,10232.83389,bitstamp
